lagtime	wtd_avg_RRD_p|all	se_p|all
401	0.000283464596118821	7.52921839933876e-05
402	0.000372612111750999	7.52674934741193e-05
403	0.000272627221066348	7.52705201202396e-05
404	0.000203701813941026	7.52745438177377e-05
405	0.000165848148763064	7.52855488828059e-05
406	0.000205348398291162	7.52884200269786e-05
407	0.000212945781574377	7.52727821687649e-05
408	0.000204271994734831	7.52583277969056e-05
409	0.000295664201430625	7.52691919677168e-05
410	0.000282759039708067	7.52842255915294e-05
411	0.000270566498910202	7.52818242576674e-05
412	0.000247737699645003	7.52750159379476e-05
413	0.000248166448805275	7.52522032334714e-05
414	0.000265082060098123	7.52582948880025e-05
415	0.000228538698059165	7.5257240963519e-05
416	0.000232532902826373	7.52448852860474e-05
417	0.000234682531996469	7.52423507022321e-05
418	0.000245134528272485	7.52552346354694e-05
419	0.000195380990691009	7.52720453365365e-05
420	0.00017976898623995	7.52915999720629e-05
421	0.000195993409573796	7.52767387759347e-05
422	0.000251702506937702	7.52554419626621e-05
423	0.000265332778207273	7.52518659538969e-05
424	0.000172318533767625	7.52798642356454e-05
425	0.000220026091264214	7.53170109457713e-05
426	0.000275169461377319	7.53285595488801e-05
427	0.00028224448849323	7.5327655883719e-05
428	0.000191991251890702	7.53442890499651e-05
429	0.000155244315311529	7.53519155645331e-05
430	0.00021328702753615	7.53484907285484e-05
431	0.000198408891565666	7.53755640587453e-05
432	0.000259938581390912	7.5405269780184e-05
433	0.000301259681787886	7.54342095508823e-05
434	0.000247881017868704	7.54559560403316e-05
435	0.000141773293699989	7.54640948670365e-05
436	0.00016984468110663	7.54934378731264e-05
437	0.000219972428492619	7.55277439867627e-05
438	0.000161712768946982	7.55150459903609e-05
439	0.000241473082778282	7.54778645501355e-05
440	0.000222043751716881	7.54720230468801e-05
441	0.000233926233982888	7.54512141514652e-05
442	0.000134729774528171	7.54267860380874e-05
443	0.000127638909754909	7.54219718873854e-05
444	0.000237475981468883	7.54557729266774e-05
445	0.000276890875145485	7.54644785323538e-05
446	0.000256399400214663	7.54854926933563e-05
447	0.000241740108882974	7.54806837346153e-05
448	0.0002005045954825	7.5479173431518e-05
449	0.000288878813703166	7.54656036285126e-05
450	0.000366460233691729	7.54475018947795e-05
451	0.000245289252333136	7.54637498644928e-05
452	0.000223973107701797	7.54909385286434e-05
453	0.000155006498299866	7.55273481655568e-05
454	0.00019202213280489	7.55419486457874e-05
455	0.000191764344810081	7.5570460534475e-05
456	0.000177589730981222	7.5613493896974e-05
457	0.000174428554304104	7.56373831351879e-05
458	0.000233143568640996	7.56330695292146e-05
459	0.000246557603210854	7.5641387126544e-05
460	0.000199640291914349	7.56407709415238e-05
461	0.000169087512804127	7.56422772821749e-05
462	0.000136607926020172	7.56359486308501e-05
463	0.000207328360874533	7.5651960082815e-05
464	0.00032941150948919	7.56697198342425e-05
465	0.00025435606076325	7.56723128202903e-05
466	0.000167209104193905	7.5652429687118e-05
467	0.000222578662488353	7.56465457759558e-05
468	0.000149851087868994	7.56414093576673e-05
469	0.000147567695420912	7.56203217400002e-05
470	0.000177484324570123	7.56195322646625e-05
471	0.000147107210033406	7.56360212269907e-05
472	0.000218973371696491	7.56605814501521e-05
473	0.000279256883007873	7.56960002411692e-05
474	0.000215131059547909	7.57189813729531e-05
475	0.000228118908769232	7.57275737997985e-05
476	0.000274531330144912	7.57542545090332e-05
477	0.000196990254663624	7.57771461935835e-05
478	0.000169710318056898	7.57856801858542e-05
479	9.62221521677056e-05	7.57758295239681e-05
480	0.000144349801559943	7.57378518984198e-05
481	0.000167977562354742	7.56873599371302e-05
482	0.000153657853864254	7.56704840614139e-05
483	9.63101909153601e-05	7.56589857465093e-05
484	0.000152174180984327	7.56754960668256e-05
485	0.000170231696417942	7.56862987776765e-05
486	0.000168763515615144	7.56750709198387e-05
487	0.000119356778555184	7.56282141763509e-05
488	0.000114880115424612	7.56004247172365e-05
489	0.000128893049645601	7.56141864490789e-05
490	0.000187921479762716	7.56262077906321e-05
491	8.31572375276401e-05	7.56198738555161e-05
492	9.40472423188911e-05	7.56083849994149e-05
493	0.000262520150884523	7.56036998504951e-05
494	0.000159832626360504	7.56179833275156e-05
495	0.000139154990644768	7.56522403879738e-05
496	0.000149535472110234	7.56465796454781e-05
497	0.000125887544957087	7.56201732809107e-05
498	0.000181834878594642	7.55858920798616e-05
499	0.000265238995445206	7.55805194917225e-05
500	0.00023473376637316	7.55879055654487e-05
501	0.000164271314088623	7.56120351991076e-05
502	0.000150140792587758	7.56235114010137e-05
503	0.000179404003640513	7.56327267654331e-05
504	0.000174547855486306	7.56489272558219e-05
505	0.000107164530540544	7.56774495950468e-05
506	0.000145471061570803	7.56738901199548e-05
507	0.000191828949861492	7.56568766070485e-05
508	0.00019988621481789	7.5657063145997e-05
509	0.00024959839229085	7.56395162388326e-05
510	0.000262890348617787	7.56358873767795e-05
511	0.000189693736530538	7.5622520733506e-05
512	0.000181588390156947	7.56269008311227e-05
513	0.000137273665593281	7.56220327034151e-05
514	0.000151230661810461	7.56079640203094e-05
515	0.000155849018024491	7.55746100369353e-05
516	0.0002643318917625	7.55826356984284e-05
517	0.000212977442357245	7.56020131274698e-05
518	0.00017595056423112	7.56226574165467e-05
519	0.000125648500448398	7.56117204982851e-05
520	0.00010323707770381	7.561826335098e-05
521	0.000174591016501306	7.56266276711861e-05
522	0.000181294420341364	7.56374898189982e-05
523	0.000180445638982056	7.56187162404431e-05
524	0.000148783422381689	7.56097283193424e-05
525	0.00011434161146603	7.56247667308019e-05
526	8.91727602239051e-05	7.56354314179784e-05
527	0.00012812423417183	7.56274633172349e-05
528	4.56008266193655e-05	7.56204516351241e-05
529	5.65407510088744e-05	7.56273780492522e-05
530	0.000144106996496801	7.56370681632266e-05
531	0.000126461373127357	7.56556436254666e-05
532	0.000152134708221012	7.56880569578302e-05
533	0.000204261797887483	7.56829636110289e-05
534	0.000284013753835808	7.56833964338308e-05
535	0.000141923686481757	7.5662633792372e-05
536	0.000112290053926984	7.56543057001869e-05
537	8.04940220249473e-05	7.56407283576939e-05
538	0.000112716381794679	7.56577379784525e-05
539	0.000142391351142779	7.56752439901018e-05
540	0.000175196831684507	7.5691913660809e-05
541	0.00024059177472662	7.56812107111337e-05
542	0.000141794952166612	7.56597849996119e-05
543	9.42394912418327e-05	7.56444717725691e-05
544	0.000131361280329473	7.56438427958794e-05
545	7.03842788457051e-05	7.56459342748432e-05
546	0.000165103513331419	7.56488203523832e-05
547	0.000173010509563132	7.56405702546308e-05
548	0.0001177729277275	7.56437096172732e-05
549	0.000116077261613873	7.56529355653683e-05
550	0.000148856835196126	7.56600246556129e-05
551	0.000139885480066125	7.56815532574916e-05
552	0.000172306485517919	7.5719866380455e-05
553	0.000113338070750686	7.57459153308242e-05
554	0.000144720105599977	7.57627010380878e-05
555	0.000117342974412704	7.58126659396562e-05
556	0.000170218282783442	7.58209458586894e-05
557	0.000212451994528868	7.58127746087448e-05
558	0.000269355962413692	7.57971388776433e-05
559	0.000260412591562614	7.58023560078232e-05
560	0.000260283043065228	7.57866184019186e-05
561	0.000247075244948669	7.58013885492351e-05
562	0.000215263274437555	7.57811604821983e-05
563	0.000251474643102844	7.57883368769696e-05
564	0.000235564264809679	7.57473462903117e-05
565	0.000177283057104301	7.57280993653923e-05
566	0.000162258528353194	7.5698974863168e-05
567	0.000282294259678544	7.57097390010475e-05
568	0.00013442856717501	7.57404549189311e-05
569	0.000169539527720572	7.57620402958774e-05
570	0.00012445655381688	7.57549009603113e-05
571	0.000108721316878838	7.57670037468147e-05
572	0.000225246024216775	7.58005475164571e-05
573	0.000198121250290182	7.58137669458671e-05
574	0.000182159696358349	7.58259643063659e-05
575	8.46270652591361e-05	7.58303932226632e-05
576	0.000103348225913524	7.5848302666277e-05
577	0.000223328333995395	7.58475032463401e-05
578	0.000145785245289302	7.58289192484475e-05
579	0.000126911882664855	7.57897766233942e-05
580	0.000110762034301181	7.5769630757675e-05
581	9.20738598076464e-05	7.57328889740552e-05
582	0.000179612826246128	7.57261777834933e-05
583	0.000210347682242154	7.57160095242814e-05
584	0.000177551745449313	7.57231254208987e-05
585	0.000170764639958424	7.57136807676481e-05
586	8.10374484542926e-05	7.57164660381439e-05
587	6.30976842435479e-05	7.57110798954504e-05
588	1.55158502385634e-05	7.57497112383346e-05
589	9.4903046966603e-05	7.5776822762898e-05
590	0.000111495013115025	7.57639691927552e-05
591	8.00458166174186e-05	7.57539892334341e-05
592	2.64026032664639e-05	7.57454231399715e-05
593	1.98686796691838e-05	7.57423664545421e-05
594	0.000198157817700293	7.57442868316513e-05
595	0.000237498386033426	7.57738840133156e-05
596	0.000149773113396669	7.57832826789236e-05
597	0.000144440859180978	7.57725598347929e-05
598	0.00015724505272014	7.57417093139718e-05
599	0.00015282841926829	7.57451698855416e-05
600	0.000225956496110814	7.57711027584554e-05
601	0.000158200702821782	7.57954320358811e-05
602	0.000172824342053199	7.58120268511119e-05
603	0.000179985673719244	7.58095750087492e-05
604	0.000178166854604384	7.57944525707215e-05
605	0.000176650113071105	7.57736478018571e-05
606	0.000188290767769076	7.57439429148256e-05
607	0.000146033027573699	7.57037762020817e-05
608	0.000192074456471962	7.56856880215099e-05
609	0.000107517795966073	7.56736061563649e-05
610	0.000173818821315233	7.56668366736086e-05
611	0.000261830414417025	7.5693127057405e-05
612	0.000155062322245024	7.57199390401871e-05
613	0.000100529275752575	7.57430534737727e-05
614	0.000122758818213621	7.57455044485819e-05
615	0.000153018023822511	7.57192187756341e-05
616	7.86475933136836e-05	7.57459289554545e-05
617	8.77669862247827e-05	7.57639619863256e-05
618	0.00016052936013581	7.57816997622532e-05
619	0.000125628233934071	7.5771491931595e-05
620	7.64034168241818e-05	7.57523877333471e-05
621	8.24256409933563e-05	7.57459110225172e-05
622	9.72549456375322e-05	7.57649700154917e-05
623	0.000125042873342357	7.57618144645867e-05
624	0.000184559558311643	7.57486381950554e-05
625	0.000132989909323823	7.57438417921824e-05
626	6.46658588595505e-05	7.57232864080881e-05
627	7.13554918298352e-05	7.56778273238787e-05
628	4.21017517658075e-05	7.56594007590282e-05
