lagtime	NRF_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p<2|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p<2|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p<2|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p<2|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p<2|antVPD0.0932-2.59|antQ0.5-1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.5-1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.5-1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.5-1	NRF_p<2|antVPD0.0932-2.59|antQ1-20.2	NRF_p=2-4|antVPD0.0932-2.59|antQ1-20.2	NRF_p=4-6|antVPD0.0932-2.59|antQ1-20.2	NRF_p=6-10|antVPD0.0932-2.59|antQ1-20.2	se_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p<2|antVPD-0.0951-0.0932|antQ0.5-1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	se_p<2|antVPD-0.0951-0.0932|antQ1-20.2	se_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	se_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	se_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	se_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	se_p<2|antVPD0.0932-2.59|antQ0.1-0.2	se_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	se_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	se_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	se_p<2|antVPD0.0932-2.59|antQ0.2-0.5	se_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	se_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	se_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	se_p<2|antVPD0.0932-2.59|antQ0.5-1	se_p=2-4|antVPD0.0932-2.59|antQ0.5-1	se_p=4-6|antVPD0.0932-2.59|antQ0.5-1	se_p=6-10|antVPD0.0932-2.59|antQ0.5-1	se_p<2|antVPD0.0932-2.59|antQ1-20.2	se_p=2-4|antVPD0.0932-2.59|antQ1-20.2	se_p=4-6|antVPD0.0932-2.59|antQ1-20.2	se_p=6-10|antVPD0.0932-2.59|antQ1-20.2
40	-0.00184930958439805	0.000385668808297103	-0.00564053089450607	-0.0123760885952711	0.00451021514708183	0.00403038297881327	0.00766406616922381	0.0230743483912765	0.00656888498368153	0.0131050043000763	0.0179667181675614	0.0262180643721431	0.00696634923235465	0.0153464739061899	0.0188329999970681	0.00575129849109297	0.0106845515637062	0.00527134788067304	0.0107826323931276	0.0129060351805893	-3.29655270981854e-05	-0.00312671666028116	-0.00121863706208364	-0.00487234362900135	-0.000494086195161806	0.00552407377729534	0.0248086240229224	0.0355883522678213	0.00340924101934656	0.0141506052597203	0.0250500423812592	0.0237918698503304	0.00496186661164768	0.0174687766463875	0.0354561784416789	0.00688010582219328	0.00165180451080594	0.00529428265307044	0.00191704369119201	0.0205441967173955	0.000742651793153548	0.00184479797606153	0.00355548670522709	0.00702669757954742	0.000709899380032476	0.00169296862876961	0.00346565467765529	0.0061698702843264	0.000594044206096372	0.00130737080312198	0.0022900293558477	0.00381625681976258	0.000931407177364064	0.00185943847032633	0.00308448454406162	0.00494271981899064	0.0014119766792734	0.00185937331673152	0.00223691092290871	0.00290705162422528	0.00139800694605226	0.00360567467893261	0.00733458914149109	0.0122530063842839	0.00156914779821479	0.00467100551698269	0.00959130348795798	0.0210043865254069	0.0012615532406541	0.00376067888363225	0.00848036622563175	0.0163707633089618	0.00205426830874273	0.00525174861574048	0.010778902223653	0.0286739516249231	0.0037148087864036	0.00849948135536619	0.0176497291962806	0.0297235582230389
41	-0.00230066052811144	-0.000650395042733639	-0.00420520093013485	-0.00814849143240729	0.00435670694226936	0.00614595670998817	0.00662431053339031	0.0128242659327669	0.00654084205766259	0.0121530217811449	0.0192506742751918	0.0217218636362782	0.00681141228430281	0.0153410263285793	0.0229186154167079	0.00845467232899377	0.0094777786258367	0.00650344330757606	0.0133891627237775	0.00957461944950637	8.72860378545178e-05	-0.00288738539730479	-0.00132324569655675	-0.00461093769268849	0.000340573553247973	0.00499884022875215	0.0227633797276005	0.0309226558271743	0.00287160128155897	0.0141981780899645	0.0318461764009022	0.0263112047859737	0.00466630751154778	0.0123047014619801	0.0112407537991261	-0.00228302697709421	-0.0031461263180295	-0.00753417358550983	-0.00899648222902219	0.00726376486724594	0.000742663493054752	0.00184480682966346	0.00355555787509486	0.00702734087864234	0.000710124353515288	0.00169318018903481	0.00346628845644537	0.00616944845629548	0.000594035492444424	0.0013074420715613	0.00229033668412778	0.00381648778544625	0.000931340692826787	0.00185941009477051	0.00308453853429402	0.0049448681710223	0.001410490829721	0.00185956832864752	0.00223715794157258	0.00290684154186624	0.00139816504054617	0.00360597973023433	0.00733480126945007	0.0122524672979548	0.00156913620154189	0.00467120957247747	0.00959204628582902	0.021004338509218	0.00126140256396828	0.00376062556090216	0.0084803686828243	0.0163671948854463	0.00205427176456646	0.00524916954519039	0.010779220981229	0.0286620498029279	0.00371520805643455	0.00849973778344941	0.0176533852710904	0.0297295750523399
42	-0.00203069455254829	-0.000827317024917696	-0.00464332834006762	-0.00753503519141199	0.00528979023242026	0.00938331688415229	0.0039874816603673	0.0153040333936131	0.00590679009398088	0.0116904549086032	0.0189692075665898	0.0208159502273347	0.00788041524261252	0.013363336177049	0.0179514143455	0.00766211538086448	0.00959705405946443	0.0060636728280492	0.0112182005452703	0.00719023365772799	-3.31167434369685e-05	-0.00253479165411057	-0.0020054570358591	-0.00441586683513322	0.000232406802645433	0.00546015833799066	0.0219165334582324	0.0269244110222786	0.000763475425043545	0.00991353248669191	0.0373707938066248	0.0221232846877874	0.00832025346452796	0.013061795666258	-0.0037848122332135	-0.0102881072560973	-0.000919283937060731	0.00124695527366487	-0.0148406553734629	0.00170420411556983	0.000742741133018958	0.00184486544614092	0.00355568145733355	0.00702789739187479	0.000710260588809714	0.00169322763081955	0.00346681771447019	0.00616970564399944	0.000594017360732451	0.0013074225721465	0.00229060627018486	0.00381734110169445	0.000931136823933951	0.0018591052790446	0.00308467439489133	0.00494688737948299	0.00140999884553934	0.00185967946291365	0.00223721865496434	0.00290687556375382	0.00139828308781361	0.00360623663131269	0.00733506977199426	0.0122522062591468	0.00156914388792006	0.00467129622974405	0.00959268976228913	0.021005102555287	0.00126133283556513	0.00376058453707342	0.00848024323081555	0.016364877500032	0.00205428708968849	0.00524742928378515	0.01077991539127	0.0286533381963648	0.00371524610449249	0.00849982585691951	0.0176544057037481	0.0297333139288988
43	-0.00206317678621998	-0.000998531645369157	-0.00529094803230963	-0.0127373332103474	0.00524027416895424	0.00991466882034282	0.00861755897007551	0.028687625245143	0.00468064748819484	0.010927181494207	0.0187170076166912	0.022688121455841	0.00687739252457514	0.00955073307408942	0.0146562794743448	0.00627903526406512	0.0062441300075693	0.00586845502473257	0.00917819604210333	0.00372588105044435	-0.000118095870190344	-0.00334244184508744	-4.48999512271666e-05	-0.00176028819384247	-0.000113883856915289	0.00643980207523907	0.0200243635117052	0.0207421729939125	0.00154877178553371	0.0131875597125992	0.0364045089770644	0.0197636565943864	0.00470652962484328	0.0123344682148517	-0.00173920577423787	0.00026989017549733	0.00328233998696678	0.00273210870552939	-0.0227726823297909	0.00563920150810511	0.000742857647710912	0.00184487225829281	0.00355587267517222	0.00702838886948485	0.000710362377908071	0.00169327415634363	0.00346722817907799	0.00617016480735828	0.000594008612180049	0.00130737883565337	0.00229100954275868	0.00381940637753376	0.000931009513395334	0.00185882367659165	0.00308479372394818	0.00494917383439941	0.00140925027109896	0.00185973338877254	0.00223738775918407	0.00290714287425658	0.0013983772905109	0.00360653369892683	0.00733568389819516	0.0122522125729552	0.00156924680565959	0.00467136174171994	0.00959275723992609	0.0210067516962465	0.00126131520196299	0.00376061636681331	0.00847992337863513	0.0163636218647196	0.00205443246504822	0.00524633928193134	0.0107813305973089	0.0286502778402377	0.00371499482490786	0.00850244695841566	0.0176533768423726	0.0297381158643429
44	-0.00174661176467109	-0.0024365856099928	-0.00761123310605569	-0.0137326604669765	0.0039593169481347	0.00576765877706928	0.00401360604879256	0.0151838967578648	0.00565285857236334	0.0118928861479232	0.0173062450754448	0.0153362932983562	0.00653480317215433	0.00834233844272479	0.0113675113984505	0.00495138250299551	0.00600708164506848	0.00864981184609049	0.012127200299634	0.00466376553499481	0.000143640771157683	-0.0033877355848071	0.00147658269608476	0.000375936603927828	-0.000139967974215357	0.00365990355737647	0.0147271727245332	-0.0165738301405639	0.00215051485480185	0.0152961156487647	0.0312361746599962	0.0160527771778216	0.00414613097384619	0.00772549652444243	0.0473562466875402	0.077359234571379	0.00189158390957491	0.00208571646892801	-0.0157038098230728	0.0208612534537878	0.000742979239555986	0.00184484639155786	0.00355740561889217	0.0070297591526378	0.000710397050322609	0.0016932933605908	0.00346781326986545	0.00617322609771657	0.000593975700975554	0.00130747534487818	0.00229127515524276	0.00382109565935678	0.00093090777054653	0.00185877433369859	0.00308474465071357	0.00495056885164954	0.00140884201323142	0.00185967865938257	0.00223711416628819	0.00290717220053764	0.0013986990752779	0.00360677960266753	0.00733618222275232	0.0122522060368499	0.00156934152507315	0.00467129598243165	0.00959121014775419	0.0210050350742501	0.00126138920149319	0.00376076023926867	0.00847946782932293	0.0163629059971624	0.00205471591486917	0.00524568877836685	0.0107833597492471	0.0286492755240832	0.00371463105236832	0.00850479878002921	0.0176516970241933	0.0297439096841662
45	-0.00111343497423735	-0.00128176605562132	-0.00703357986807516	-0.0123196284104221	0.00372066374581108	0.00559403236812845	-0.000315437643444377	0.0146750053921858	0.00481997192174545	0.0101120993823185	0.0154271037537309	0.0211805666000106	0.00504877231239372	0.00956803842824284	0.012237829839269	0.0115407805627929	0.00679863365761913	0.00789297577004965	0.00967194527961663	0.00255361752139762	0.000850012168874575	-0.0037050681632594	0.000749192508769715	0.00201081138144393	-0.000240386375822936	0.00630513479376003	0.0173344068416123	-0.045738413810428	0.00207622218428274	0.0183791957817264	0.026589394557288	0.00876678868782066	0.00763299489780084	0.0121426853283658	0.0637865666644173	0.0732578821928755	-0.000834730895024273	0.00528768437522852	-0.00605464934000012	0.00722230577468663	0.000743017944268207	0.00184491766336579	0.00355827535091206	0.00703088209569123	0.000710401968147948	0.00169355932443833	0.00346936969105003	0.00617571575976666	0.000593928716485567	0.00130763305279346	0.0022916072700333	0.00382244967543801	0.000930830274496406	0.00185866552677912	0.00308445708342176	0.00495130367831542	0.00140863293176936	0.00185907116934278	0.00223647684075169	0.00290703825645305	0.00139910190308656	0.00360713015865823	0.00733655168398342	0.0122522130255731	0.00156947985531026	0.00467120480803734	0.00958347829921451	0.0209971254632916	0.00126149339998871	0.00376110851315679	0.00847666594876885	0.0163620064299631	0.00205476617740483	0.00524550707220125	0.0107851330877637	0.0286501801001269	0.00371406848549027	0.00850625742180531	0.0176510303260476	0.0297540127620636
46	-0.00151101476090583	-0.000654900669224033	-0.00578137913558551	-0.0197588129896372	0.00371440658918171	0.00810066189364873	0.00111057722664394	0.00617005842690285	0.00459198570641228	0.0106289898302025	0.0126681941924892	0.017556251575379	0.00564810781921136	0.0128573673815151	0.0136140862916951	0.0103752576472381	0.00972580282005546	0.00776303430522779	0.0102741222362886	0.00619516977865322	0.00108421628526897	-0.00282969462882573	0.000968178266979869	0.00230987006080121	0.00111819890146652	0.00796093111435907	0.0225079152250613	-0.0201156226826707	0.00249236792623329	0.0191665643037642	0.018623568145102	0.00326157121714495	0.00774828448591894	0.0144813278197511	0.0416375150190883	0.0270278147420328	0.000940343295569229	0.0115092190637222	-0.00135941138281789	0.00594918081540127	0.000743091998688492	0.00184437267802717	0.0035589233461208	0.00703246992558498	0.000710421531152144	0.00169368844778125	0.00347085121799572	0.00617822282239946	0.000593875538231447	0.00130769779572675	0.00229196012461288	0.00382319794183003	0.000930787392945004	0.00185879211212842	0.00308440946925256	0.0049517336762643	0.00140852617807613	0.00185851555537038	0.00223604170352789	0.00290670935450024	0.00139933467609704	0.00360752358484874	0.00733672775551533	0.0122522335459321	0.00156970659192558	0.00467098792631695	0.00957682271392864	0.0209902964447658	0.00126163688192933	0.00376145928639312	0.0084734897065379	0.0163612252040989	0.0020547704029776	0.00524564717992158	0.0107855528991107	0.0286511594753185	0.00371409713456733	0.00850811281886268	0.0176507694163594	0.0297693477245943
47	-0.00147401836197401	-0.000189555503327766	-0.00306912564150329	-0.0130075128466436	0.00359569713280334	0.00847679894527941	0.00916573755040841	-0.000350320089167338	0.00478090164012652	0.0115659255509064	0.0161942650405621	0.0207398230541972	0.00719811421444367	0.0102459023257634	0.0131850318691787	0.0112896704421868	0.00723259489565913	0.00376466862994359	0.0128747133817168	0.0141956767886872	0.00105002173261047	-0.00116300060322928	0.00112419417924437	0.000512871739191984	0.00093161562309108	0.00829394715312171	0.0213335857880627	-0.0123858234289079	0.00295466341745059	0.0210099799264336	0.0249037402337154	0.00784441360403829	0.0102523629182743	0.015352356856022	0.0164818481905772	-0.00663167990027121	-0.000412381526545963	0.00917741548827353	-0.000285626498189889	0.00854833768541217	0.000743133563507359	0.0018441150690431	0.00355944284852811	0.00703422075329336	0.000710343665572954	0.0016937818435381	0.00347241620581201	0.00618439980868235	0.000593836613570524	0.00130778688534093	0.00229231554837544	0.00382411765601549	0.000930680831729649	0.00185871037301506	0.00308466735209336	0.00495162551022176	0.00140830030710491	0.00185832123296606	0.00223606709784029	0.00290658324181722	0.00139944815187701	0.00360808848910022	0.00733665587896446	0.0122517492820514	0.00157006095396389	0.00467081694327165	0.00957210928205659	0.02098573106687	0.00126172405750161	0.00376279779586138	0.00847065686876518	0.0163604422561917	0.00205438050224999	0.00524557536754549	0.0107859011938699	0.0286521016500286	0.00371399250883164	0.00850834739038995	0.0176521320180443	0.029798955172169
48	-0.00143262594969185	-0.000489979918245247	-0.00285355120154929	-0.00161691190499711	0.00312284142499023	0.00758480602369282	0.0112069986495556	0.0021885102431768	0.00480679937996938	0.0110842243573192	0.0158389543836518	0.0192617336584835	0.00764739709539494	0.00626853355718281	0.00986567164560196	0.0123967369494032	0.00614518025159966	0.00502509714771156	0.0107469043357858	0.00820413963738282	0.000470722223095553	-0.00183054883395166	-0.00287233985837434	-0.00331560191840401	-0.000330371318884718	0.00606228725670626	0.0121846845703523	-0.0227689278810855	0.00360054640217028	0.0219039083788414	0.0289528863451357	0.0148048617072416	0.00659383620880113	0.0120302437817632	-0.00732892852678461	-0.0313129980608845	0.00354557113212717	0.0106581700197156	0.00427227899711485	0.024575304372924	0.00074315689169914	0.00184400512092752	0.00355980023399402	0.00703549555312226	0.000710361105173913	0.00169427109047913	0.00347351587290961	0.00618851304348015	0.000593820781924127	0.00130778236394921	0.00229258588673258	0.00382500968978601	0.000930579867931488	0.00185871629327136	0.0030848349620319	0.00495142343208348	0.00140825467443888	0.00185771452783737	0.00223553212320331	0.00290638251540823	0.00139962548211408	0.00360879214391258	0.0073374918927599	0.0122511321978334	0.00157035879273782	0.00467076749060034	0.00956911628524261	0.0209836916408193	0.0012621476460156	0.0037640608660957	0.00846871235297685	0.016359234020644	0.00205397097931613	0.00524584875862552	0.0107863212906033	0.0286527260041856	0.00371389543489455	0.00850905141323618	0.0176538992293782	0.0298286019057736
49	-0.00113795178328963	-0.000866901758014261	-0.00295023611627404	0.000240912716903099	0.00426052846568784	0.0081607331995954	0.00723004469467994	0.00784686497044607	0.00491071618635945	0.014184875913679	0.0168461356093369	0.0198928985530125	0.00670441097203133	0.00496101646905236	0.00568807347976756	0.00938507474028685	0.00422397527379314	0.0038474180979935	0.01192688365332	0.0137812419255663	0.000738003978262295	-0.00192075036999583	0.00320957330088723	0.00134572407810815	0.000596421157920198	0.0101487597882127	0.0132758285249091	-0.0238093806694915	0.00271674462196751	0.0241463217957924	0.0372844095388546	0.0195995013425115	0.00415071739927284	0.00915502060755088	-0.0180295905691161	-0.0312030031415806	0.0029349670854047	0.0131405743670983	0.017546438290886	0.0462633390353976	0.000743191163154598	0.00184393016589084	0.00355995863112507	0.00703629426792036	0.000710396881587034	0.0016946694527103	0.00347435766231305	0.00619086533537146	0.000593852883369903	0.00130772167459893	0.00229322453509938	0.00382609615567395	0.000930540195380187	0.0018583706076092	0.00308468784780635	0.00495127059702592	0.00140819036415659	0.00185635206291817	0.00223438601779112	0.00290563805595093	0.00139991218758866	0.00360946067492145	0.00733760740324566	0.0122508615865771	0.0015706544361308	0.00467075436379643	0.00956725780776584	0.0209837361932661	0.00126259479417857	0.0037655879073242	0.00846718532420864	0.0163578151405055	0.00205233081568039	0.0052469238844067	0.0107861573914545	0.0286531381970952	0.00371326938399178	0.00850874447760586	0.0176552868817449	0.0298537128617844
50	-0.00128654027781012	-0.00199527056254763	-0.00324665304461212	-0.00215531415130573	0.00487283980646214	0.00660700984518545	0.00634505920921883	0.0064427764893052	0.00447739579204525	0.0162368203342996	0.0183095593659673	0.0145936070250685	0.00740327382151977	0.00898829288418275	0.00949294208107217	0.00975871100663351	0.00385681624803098	0.00379100764902456	0.00793189276313514	0.010114072388064	0.000783000913254265	-0.00200114496682675	0.00726444937854169	0.00629044168621826	0.000404899145386472	0.0102594398219997	0.0118701487604381	-0.0105976962337	0.000846106164143885	0.0158891015580327	0.0465245719350761	0.0356758082420533	0.00708969595397747	0.0100814666900806	-0.0136405371136105	-0.0146846301296025	0.00194329180971387	0.0134813671827642	0.0233276355924537	0.050564259710214	0.00074325633804808	0.00184388419992223	0.00356004968262801	0.00703674434916237	0.00071040913726136	0.00169480485007062	0.00347528176275645	0.00619196800885638	0.000593891021750421	0.00130776512290594	0.00229370447811304	0.00382648813964538	0.000930432647790914	0.00185813131151211	0.00308438969660092	0.00495090526083922	0.0014079963473824	0.00185588870352441	0.00223421831271511	0.00290591223212633	0.00140023389372522	0.0036100207811291	0.00733746754765666	0.012251447069228	0.00157078798311516	0.00467078208692003	0.00956634340468972	0.0209867921479953	0.00126266357481196	0.00376688432740349	0.00846448838552546	0.0163567781417457	0.00205088623764597	0.00524804970835095	0.010785321840962	0.0286533843396098	0.00371252339490169	0.00850857035743066	0.0176588034205152	0.0298782039582997
51	-0.00149534445643747	-0.00337748467293874	-0.00416111295239213	-0.00651683436191392	0.00379575455000815	0.00460842318305514	0.0100757403467339	-0.00222249947567417	0.00472339014027564	0.0164278909898035	0.0174722992677403	0.0094330559299938	0.00696618085382816	0.00912929884189079	0.0101181214290887	0.0067514689052119	0.00643492177902166	0.00244315956179519	0.00603787340206465	0.00849907887725688	3.15639491445579e-06	-0.00216802289618321	0.00672071770837016	0.00484999215347929	0.000602688896078998	0.00920300135950584	0.0113043630410125	-0.0187062208028399	0.00224401729538455	0.0123190013610153	0.0499008984312867	0.0451920947915121	0.00382466742303096	0.00685250416521691	-0.0125159967813661	-0.0155579342280567	0.00405968419342598	0.013631111966363	0.0101454847000202	0.0194880222842605	0.000743339597881428	0.00184389727206081	0.00356006425067518	0.00703709845139154	0.000710408594079766	0.00169491639218869	0.00347599440639253	0.00619276079357612	0.000593759097036733	0.00130764426956695	0.00229415889102467	0.00382636500183008	0.000930399322856226	0.00185812386285956	0.00308454675196648	0.00495064179106889	0.00140785289949319	0.00185562308902447	0.00223409274072437	0.00290557587179465	0.00140049411789733	0.00361047461608155	0.00733888925047377	0.012252971984805	0.00157086268132717	0.00467091740676134	0.00956542713783114	0.0209980808926969	0.0012626704611711	0.00376773356264923	0.00846194725043078	0.0163552911981524	0.00205017096759324	0.00524909038801635	0.0107830517180706	0.028653472735731	0.00371189132165036	0.00850799538881561	0.0176648132861375	0.0299168711022754
52	-0.00171681990108526	-0.0038421907862611	-0.00427055298118951	-0.00746928737596176	0.00460904971332776	0.00609373032992347	0.00587677889277477	-0.00273982988058459	0.00325535274804454	0.0121679493052063	0.013101067043013	0.00967243298461859	0.00708296836466528	0.00997911689397855	0.00926833486054515	0.00551445032241608	0.00859603629714395	0.00349179508527774	0.0051521041062287	0.00889530796817139	-0.000691151240449975	-0.00148938955688724	0.0060957971787269	-0.000537196130299672	0.000169797092262041	0.010170424595397	0.00880281839665936	-0.0230898795775302	0.00360273785942371	0.0131627010395422	0.0513765975238558	0.0542059936613358	-0.000133974006620716	0.00237807074581765	-0.0189332459733776	-0.0180576969131965	0.00159048736975666	0.0125463649414159	-0.009601691677613	0.0321852495995945	0.0007433866971306	0.0018439438812588	0.00356014054393019	0.00703729772247549	0.000710439490093498	0.00169509490496806	0.00347655856117726	0.00619338251035669	0.00059369432940114	0.0013075820041566	0.002294331400984	0.00382672516570757	0.000930274535661811	0.00185796023968682	0.00308457265111395	0.00494943134154553	0.00140746226955016	0.00185493843061197	0.00223372662332081	0.00290499346259423	0.0014007398449353	0.00361084873491836	0.00734014224885457	0.0122542369957904	0.00157096140663013	0.0046710656239558	0.00956446004099707	0.0210115504365222	0.00126261438650768	0.00376805716189595	0.00845973988211041	0.0163546023192315	0.0020499465406829	0.0052490426224457	0.0107794285349298	0.0286533394507114	0.00371106019661256	0.00850750214439167	0.0176679620748304	0.0299443614435751
53	-0.0017717662552439	-0.0038861821005705	-0.0066481146835895	-0.00532728455741673	0.00478680034251762	0.00703978852214129	0.000983025985533938	-0.00227025748909816	0.0033589070844153	0.010220521539308	0.012183778573943	0.0133493141318941	0.00529450826760871	0.00849061291136765	0.0107117070290168	0.0108359044931295	0.00714473245273502	0.00507985058809363	0.00741703840985191	0.00733289354090474	-0.00085392619306499	-0.00124910392698097	0.00317600618369535	-0.00406830569070865	0.00247975033783777	0.0105122600475979	0.00834252690973865	-0.0476318454080904	0.0028514467382428	0.0105833952204592	0.0661379255316275	0.078268347489176	0.000874192864171434	0.0039444701876415	-0.0053466432084983	-0.0145180273211422	0.000263182728088368	0.0104277784139403	-0.00918640281086218	0.0257308411450476	0.000743507647286059	0.00184403103405909	0.00356013185776393	0.00703741559581307	0.000710454195341581	0.00169520636168317	0.00347683324676685	0.00619380451514769	0.000593628088489577	0.00130759875847021	0.00229373604079829	0.00382701738407235	0.000930230718150539	0.00185790414268835	0.00308444409715044	0.00494841098279452	0.00140695606439944	0.00185435444073752	0.00223372594290207	0.00290481655869358	0.0014009249629097	0.00361108778420772	0.00734119588478122	0.0122551801087367	0.00157100451088619	0.00467127675141043	0.00956403123220177	0.0210214391039719	0.00126251467632113	0.00376809674774845	0.00845977713934653	0.0163574740274932	0.00204926335943394	0.0052492818513711	0.0107483708811641	0.0286494404262036	0.00371034180636263	0.0085064526383743	0.0176670981730519	0.0299706678499608
54	-0.00119911878259043	-0.00234139126913666	-0.00490336272728584	-0.00352503246492907	0.00311211215352129	0.00561607206173407	-0.000124190732248024	-0.00145168357299829	0.00352027980466162	0.00894412203505305	0.0113325171668969	0.012247936707808	0.0036508117409998	0.00661633178533082	0.00926206601237739	0.0114486873705054	0.00746019317690997	0.00851951698685926	0.0061797656084071	0.00267834167110377	-9.95246266763561e-05	0.00168937623570649	0.00444877532685026	-0.00236132706161526	0.00416708283825003	0.00947644179190772	0.00216041579865938	-0.0144348868236694	0.000607046320610083	0.00544401076315877	0.0585829908607467	0.068038486763006	0.00420426329277397	0.009307688656023	-0.00442960161073557	-0.011917001522067	0.00284397917835417	0.00655374704236971	0.000668651178871285	0.021555800760983	0.000743621851982787	0.00184408650054023	0.0035598611581633	0.00703738346308795	0.000710460595748413	0.00169528320314341	0.00347699633167436	0.00619417050652606	0.000593612675804495	0.00130774501387019	0.00229331671425742	0.00382718001129572	0.000930205210115055	0.00185788260833068	0.00308419577722661	0.00494679588872755	0.00140647521061299	0.00185405152036198	0.00223352566952722	0.00290465536386032	0.00140095721063561	0.00361126255071151	0.00734182811992806	0.0122560183258999	0.00157103350820087	0.0046715482037843	0.00956418404948144	0.0210287836028866	0.00126244584307887	0.0037677605896377	0.00846101310358746	0.0163600903228755	0.00204798886530412	0.00524592692301162	0.0107185813953105	0.028644828262389	0.00370969390269234	0.0085058565729541	0.0176646716712741	0.0299897674719487
